"year","departamento","codigo","diagnostico","total","Mujer1","Hombre1","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre","Mujer","Hombre"
2012,"SUCHITEPEQUEZ","H:10","Conjuntivitis"," 4,142   "," 39   "," 51   "," 37   "," 32   "," 252   "," 197   "," 498   "," 518   "," 273   "," 282   "," 157   "," 116   "," 160   "," 69   "," 181   "," 71   "," 145   "," 42   "," 121   "," 37   "," 90   "," 42   "," 74   "," 35   "," 79   "," 32   "," 51   "," 40   "," 51   "," 32   "," 46   "," 36   "," 44   "," 35   "," 101   "," 76   "
2012,"SUCHITEPEQUEZ","J:18","Neumonía, organismo no especificado"," 3,777   "," 11   "," 13   "," 28   "," 51   "," 478   "," 544   "," 731   "," 797   "," 173   "," 187   "," 52   "," 77   "," 52   "," 25   "," 70   "," 14   "," 53   "," 14   "," 50   "," 12   "," 41   "," 4   "," 34   "," 9   "," 39   "," 7   "," 28   "," 14   "," 30   "," 9   "," 18   "," 18   "," 18   "," 10   "," 37   "," 29   "
2012,"SUCHITEPEQUEZ","T:78","Efectos adversos, no clasificados en otra parte"," 3,728   "," 6   "," 3   "," 9   "," 8   "," 142   "," 151   "," 470   "," 512   "," 270   "," 278   "," 166   "," 130   "," 175   "," 76   "," 197   "," 56   "," 160   "," 57   "," 122   "," 36   "," 102   "," 33   "," 84   "," 28   "," 90   "," 18   "," 48   "," 17   "," 45   "," 40   "," 34   "," 28   "," 31   "," 11   "," 57   "," 38   "
2012,"SUCHITEPEQUEZ","A:04","Otras infecciones intestinales bacterianas"," 3,683   "," 17   "," 17   "," 9   "," 21   "," 358   "," 364   "," 671   "," 823   "," 192   "," 234   "," 87   "," 106   "," 84   "," 48   "," 90   "," 36   "," 62   "," 36   "," 61   "," 25   "," 50   "," 32   "," 28   "," 25   "," 33   "," 13   "," 27   "," 19   "," 23   "," 12   "," 18   "," 9   "," 14   "," 5   "," 12   "," 22   "
2012,"SUCHITEPEQUEZ","E:14","Diabetes mellitus, no especificada"," 3,627   "," -     "," -     "," -     "," 1   "," -     "," 1   "," 1   "," -     "," 3   "," -     "," 2   "," 1   "," 9   "," 4   "," 23   "," 8   "," 38   "," 12   "," 116   "," 40   "," 251   "," 66   "," 296   "," 175   "," 341   "," 205   "," 384   "," 208   "," 277   "," 194   "," 232   "," 169   "," 180   "," 129   "," 161   "," 100   "
2012,"SUCHITEPEQUEZ","R:50","Fiebre de origen desconocido"," 3,330   "," 16   "," 28   "," 11   "," 13   "," 120   "," 155   "," 357   "," 465   "," 238   "," 307   "," 151   "," 243   "," 152   "," 136   "," 148   "," 100   "," 100   "," 64   "," 84   "," 60   "," 44   "," 50   "," 26   "," 20   "," 37   "," 24   "," 24   "," 26   "," 22   "," 19   "," 16   "," 19   "," 8   "," 9   "," 17   "," 21   "
2012,"SUCHITEPEQUEZ","L:01","Impétigo"," 2,944   "," 17   "," 17   "," 14   "," 8   "," 235   "," 217   "," 639   "," 719   "," 300   "," 311   "," 106   "," 78   "," 43   "," 27   "," 34   "," 10   "," 22   "," 8   "," 22   "," 9   "," 16   "," 9   "," 10   "," 5   "," 12   "," 3   "," 11   "," 3   "," 10   "," 5   "," 3   "," 2   "," 6   "," 4   "," 6   "," 3   "
2012,"SUCHITEPEQUEZ","H:66","Otitis media supurativa y la no especificada"," 2,737   "," 8   "," 11   "," 17   "," 9   "," 114   "," 112   "," 270   "," 341   "," 255   "," 224   "," 131   "," 109   "," 141   "," 74   "," 123   "," 47   "," 126   "," 56   "," 92   "," 30   "," 87   "," 32   "," 57   "," 28   "," 46   "," 16   "," 28   "," 23   "," 19   "," 13   "," 15   "," 19   "," 9   "," 13   "," 25   "," 17   "
2012,"TOTONICAPAN","J:00","Rinofaringitis aguda [resfriado común]"," 52,759   "," 157   "," 134   "," 463   "," 382   "," 3,998   "," 3,850   "," 7,886   "," 7,142   "," 4,230   "," 3,556   "," 2,493   "," 1,830   "," 2,093   "," 761   "," 2,221   "," 579   "," 1,695   "," 531   "," 1,450   "," 257   "," 1,387   "," 224   "," 857   "," 337   "," 867   "," 174   "," 540   "," 278   "," 525   "," 123   "," 419   "," 198   "," 261   "," 158   "," 420   "," 283   "
2012,"TOTONICAPAN","J:03","Amigdalitis aguda"," 22,726   "," 11   "," 9   "," 24   "," 28   "," 718   "," 795   "," 2,745   "," 2,734   "," 2,014   "," 1,878   "," 1,217   "," 980   "," 1,122   "," 452   "," 1,263   "," 428   "," 991   "," 397   "," 718   "," 170   "," 861   "," 140   "," 530   "," 250   "," 507   "," 113   "," 300   "," 166   "," 301   "," 71   "," 204   "," 93   "," 117   "," 84   "," 156   "," 139   "
2012,"TOTONICAPAN","K:29","Gastritis y duodenitis"," 12,245   "," -     "," -     "," 2   "," 1   "," 15   "," 8   "," 49   "," 25   "," 77   "," 39   "," 314   "," 137   "," 1,037   "," 173   "," 1,407   "," 289   "," 1,293   "," 301   "," 1,178   "," 142   "," 1,188   "," 174   "," 853   "," 206   "," 767   "," 151   "," 509   "," 173   "," 422   "," 101   "," 287   "," 98   "," 218   "," 98   "," 356   "," 157   "
2012,"TOTONICAPAN","A:09","Diarrea y gastroenteritis de presunto origen infeccioso"," 11,669   "," 16   "," 7   "," 66   "," 42   "," 1,061   "," 1,066   "," 2,529   "," 2,730   "," 583   "," 507   "," 295   "," 241   "," 266   "," 78   "," 335   "," 74   "," 249   "," 81   "," 197   "," 37   "," 256   "," 33   "," 143   "," 87   "," 101   "," 20   "," 67   "," 48   "," 92   "," 26   "," 88   "," 29   "," 51   "," 18   "," 85   "," 65   "
2012,"TOTONICAPAN","B:82","Parasitosis intestinales, sin otra especificación"," 9,788   "," 1   "," -     "," 3   "," 2   "," 91   "," 77   "," 1,665   "," 1,430   "," 1,454   "," 1,168   "," 712   "," 489   "," 340   "," 124   "," 414   "," 84   "," 263   "," 81   "," 221   "," 52   "," 286   "," 43   "," 146   "," 61   "," 157   "," 26   "," 89   "," 38   "," 66   "," 19   "," 43   "," 16   "," 30   "," 14   "," 53   "," 30   "
2012,"TOTONICAPAN","N:39","Otros trastornos del sistema urinario"," 7,999   "," -     "," 2   "," -     "," 2   "," 55   "," 41   "," 401   "," 216   "," 273   "," 110   "," 301   "," 63   "," 921   "," 63   "," 1,280   "," 92   "," 971   "," 83   "," 705   "," 56   "," 763   "," 50   "," 365   "," 65   "," 348   "," 59   "," 180   "," 50   "," 124   "," 29   "," 91   "," 39   "," 47   "," 23   "," 79   "," 52   "
2012,"TOTONICAPAN","A:06","Amebiasis"," 7,953   "," 3   "," 2   "," 4   "," 2   "," 161   "," 161   "," 1,169   "," 1,090   "," 729   "," 600   "," 417   "," 255   "," 414   "," 112   "," 510   "," 101   "," 404   "," 84   "," 275   "," 75   "," 289   "," 54   "," 209   "," 67   "," 177   "," 57   "," 110   "," 45   "," 87   "," 26   "," 74   "," 32   "," 53   "," 23   "," 52   "," 30   "
2012,"TOTONICAPAN","J:02","Faringitis aguda"," 5,698   "," 3   "," 8   "," 14   "," 7   "," 234   "," 274   "," 577   "," 578   "," 440   "," 336   "," 310   "," 221   "," 332   "," 139   "," 381   "," 105   "," 283   "," 95   "," 207   "," 42   "," 283   "," 30   "," 167   "," 65   "," 124   "," 30   "," 72   "," 44   "," 69   "," 12   "," 56   "," 30   "," 44   "," 24   "," 34   "," 28   "
2012,"TOTONICAPAN","M:79","Otros trastornos de los tejidos blandos, no clasificados en otra parte"," 5,581   "," -     "," -     "," 1   "," -     "," 8   "," 10   "," 40   "," 38   "," 56   "," 42   "," 90   "," 71   "," 332   "," 113   "," 543   "," 95   "," 519   "," 99   "," 530   "," 112   "," 589   "," 90   "," 433   "," 86   "," 373   "," 88   "," 251   "," 101   "," 184   "," 66   "," 164   "," 74   "," 109   "," 64   "," 127   "," 83   "
2012,"TOTONICAPAN","H:10","Conjuntivitis"," 5,216   "," 25   "," 24   "," 41   "," 29   "," 318   "," 280   "," 543   "," 517   "," 300   "," 263   "," 264   "," 186   "," 253   "," 128   "," 227   "," 67   "," 161   "," 60   "," 182   "," 57   "," 225   "," 48   "," 145   "," 43   "," 151   "," 40   "," 94   "," 39   "," 111   "," 24   "," 64   "," 34   "," 67   "," 35   "," 114   "," 57   "
2012,"TOTONICAPAN","D:64","Otras anemias"," 4,585   "," 1   "," 1   "," 1   "," 3   "," 17   "," 17   "," 140   "," 76   "," 198   "," 140   "," 320   "," 97   "," 510   "," 65   "," 700   "," 57   "," 506   "," 41   "," 365   "," 29   "," 333   "," 29   "," 213   "," 29   "," 162   "," 17   "," 91   "," 29   "," 69   "," 13   "," 63   "," 32   "," 65   "," 15   "," 92   "," 49   "
2012,"TOTONICAPAN","J:18","Neumonía, organismo no especificado"," 4,365   "," 22   "," 16   "," 75   "," 59   "," 639   "," 699   "," 873   "," 916   "," 166   "," 183   "," 59   "," 84   "," 66   "," 16   "," 27   "," 15   "," 36   "," 11   "," 25   "," 14   "," 32   "," 14   "," 30   "," 6   "," 26   "," 6   "," 19   "," 5   "," 22   "," 8   "," 24   "," 12   "," 26   "," 15   "," 67   "," 52   "
2012,"TOTONICAPAN","B:86","Escabiosis"," 4,166   "," 4   "," 1   "," 23   "," 11   "," 159   "," 190   "," 509   "," 521   "," 476   "," 397   "," 267   "," 197   "," 199   "," 68   "," 205   "," 62   "," 118   "," 44   "," 93   "," 31   "," 161   "," 33   "," 54   "," 23   "," 72   "," 21   "," 40   "," 18   "," 38   "," 17   "," 22   "," 23   "," 13   "," 6   "," 29   "," 21   "
2012,"TOTONICAPAN","L:30","Otras dermatitis"," 4,017   "," 13   "," 17   "," 83   "," 39   "," 307   "," 268   "," 426   "," 389   "," 281   "," 227   "," 222   "," 157   "," 288   "," 91   "," 212   "," 53   "," 163   "," 46   "," 122   "," 29   "," 114   "," 30   "," 70   "," 28   "," 76   "," 14   "," 57   "," 28   "," 28   "," 14   "," 38   "," 20   "," 22   "," 5   "," 21   "," 19   "
2012,"TOTONICAPAN","H:66","Otitis media supurativa y la no especificada"," 3,845   "," 4   "," 2   "," 11   "," 14   "," 143   "," 170   "," 476   "," 437   "," 328   "," 265   "," 178   "," 156   "," 164   "," 76   "," 214   "," 70   "," 141   "," 63   "," 121   "," 40   "," 171   "," 42   "," 89   "," 43   "," 113   "," 24   "," 34   "," 27   "," 62   "," 11   "," 33   "," 12   "," 24   "," 14   "," 51   "," 22   "
2012,"TOTONICAPAN","T:01","Heridas que afectan múltiples regiones del cuerpo"," 3,326   "," -     "," 1   "," 2   "," -     "," 12   "," 14   "," 82   "," 108   "," 101   "," 184   "," 120   "," 265   "," 177   "," 297   "," 118   "," 246   "," 18   "," 457   "," 12   "," 11   "," 244   "," 10   "," 3   "," 168   "," 137   "," 27   "," 2   "," 130   "," 103   "," 4   "," 29   "," 49   "," 29   "," 31   "," 69   "," 66   "
2012,"TOTONICAPAN","A:04","Otras infecciones intestinales bacterianas"," 3,323   "," 8   "," 10   "," 3   "," 11   "," 224   "," 275   "," 652   "," 644   "," 194   "," 156   "," 101   "," 63   "," 116   "," 36   "," 118   "," 42   "," 113   "," 38   "," 85   "," 33   "," 83   "," 21   "," 53   "," 19   "," 35   "," 22   "," 43   "," 17   "," 24   "," 11   "," 11   "," 10   "," 16   "," 4   "," 20   "," 12   "
2012,"TOTONICAPAN","K:02","Caries dental"," 3,187   "," -     "," -     "," -     "," -     "," 7   "," 6   "," 123   "," 125   "," 390   "," 356   "," 268   "," 178   "," 247   "," 61   "," 292   "," 54   "," 221   "," 34   "," 168   "," 43   "," 162   "," 25   "," 95   "," 23   "," 68   "," 16   "," 58   "," 25   "," 34   "," 15   "," 24   "," 18   "," 12   "," 10   "," 17   "," 12   "
2012,"TOTONICAPAN","R:51","Cefalea"," 2,821   "," -     "," -     "," 1   "," -     "," 2   "," 3   "," 30   "," 22   "," 51   "," 38   "," 96   "," 45   "," 276   "," 31   "," 427   "," 26   "," 399   "," 40   "," 269   "," 45   "," 282   "," 50   "," 181   "," 52   "," 129   "," 21   "," 67   "," 14   "," 75   "," 12   "," 26   "," 10   "," 22   "," 6   "," 54   "," 19   "
2012,"TOTONICAPAN","I:10","Hipertensión esencial (primaria)"," 2,586   "," -     "," 1   "," -     "," -     "," 1   "," -     "," 4   "," 2   "," 5   "," 4   "," 5   "," 3   "," 21   "," 13   "," 26   "," 6   "," 46   "," 40   "," 55   "," 21   "," 138   "," 16   "," 151   "," 56   "," 248   "," 32   "," 141   "," 66   "," 261   "," 40   "," 191   "," 84   "," 178   "," 73   "," 438   "," 220   "
2012,"ZACAPA","J:00","Rinofaringitis aguda [resfriado común]"," 27,569   "," 98   "," 101   "," 215   "," 180   "," 1,712   "," 1,708   "," 4,380   "," 4,483   "," 2,435   "," 2,362   "," 1,253   "," 1,073   "," 860   "," 425   "," 822   "," 306   "," 679   "," 228   "," 525   "," 186   "," 552   "," 161   "," 417   "," 149   "," 355   "," 108   "," 258   "," 108   "," 245   "," 79   "," 219   "," 97   "," 154   "," 90   "," 313   "," 233   "
2012,"ZACAPA","N:39","Otros trastornos del sistema urinario"," 11,816   "," -     "," 4   "," 9   "," 9   "," 128   "," 104   "," 602   "," 396   "," 613   "," 308   "," 495   "," 206   "," 1,188   "," 190   "," 1,487   "," 187   "," 1,152   "," 177   "," 982   "," 178   "," 774   "," 150   "," 495   "," 117   "," 388   "," 92   "," 313   "," 81   "," 237   "," 57   "," 164   "," 65   "," 119   "," 48   "," 192   "," 109   "
2012,"ZACAPA","B:82","Parasitosis intestinales, sin otra especificación"," 10,972   "," 2   "," 1   "," 2   "," 3   "," 62   "," 52   "," 1,224   "," 1,251   "," 1,468   "," 1,431   "," 948   "," 841   "," 469   "," 293   "," 400   "," 201   "," 347   "," 138   "," 279   "," 126   "," 259   "," 97   "," 157   "," 93   "," 130   "," 75   "," 107   "," 72   "," 78   "," 38   "," 67   "," 48   "," 45   "," 27   "," 84   "," 57   "
2012,"ZACAPA","J:03","Amigdalitis aguda"," 10,099   "," 4   "," 2   "," 12   "," 7   "," 193   "," 167   "," 887   "," 979   "," 962   "," 952   "," 607   "," 609   "," 508   "," 298   "," 563   "," 293   "," 481   "," 193   "," 383   "," 157   "," 365   "," 127   "," 283   "," 141   "," 215   "," 65   "," 107   "," 59   "," 105   "," 35   "," 105   "," 47   "," 36   "," 18   "," 59   "," 75   "
2012,"ZACAPA","K:29","Gastritis y duodenitis"," 7,358   "," -     "," 1   "," 5   "," 3   "," 7   "," 9   "," 51   "," 46   "," 90   "," 60   "," 255   "," 90   "," 574   "," 140   "," 711   "," 162   "," 675   "," 184   "," 582   "," 173   "," 577   "," 154   "," 471   "," 127   "," 435   "," 122   "," 313   "," 116   "," 267   "," 88   "," 191   "," 81   "," 156   "," 65   "," 245   "," 132   "
2012,"ZACAPA","A:09","Diarrea y gastroenteritis de presunto origen infeccioso"," 5,754   "," 5   "," 8   "," 25   "," 17   "," 490   "," 523   "," 1,167   "," 1,343   "," 284   "," 319   "," 147   "," 134   "," 103   "," 66   "," 120   "," 90   "," 92   "," 37   "," 83   "," 36   "," 79   "," 36   "," 72   "," 28   "," 62   "," 28   "," 47   "," 19   "," 44   "," 26   "," 42   "," 22   "," 29   "," 19   "," 62   "," 50   "
2012,"ZACAPA","A:06","Amebiasis"," 5,600   "," 1   "," 1   "," 6   "," 1   "," 128   "," 117   "," 836   "," 863   "," 503   "," 412   "," 250   "," 245   "," 203   "," 104   "," 260   "," 91   "," 229   "," 69   "," 205   "," 63   "," 179   "," 59   "," 127   "," 77   "," 106   "," 43   "," 86   "," 32   "," 55   "," 25   "," 52   "," 23   "," 29   "," 19   "," 59   "," 42   "
2012,"ZACAPA","G:44","Otros síndromes de cefalea"," 4,353   "," -     "," -     "," 1   "," -     "," -     "," -     "," 26   "," 14   "," 84   "," 62   "," 188   "," 71   "," 371   "," 74   "," 443   "," 85   "," 491   "," 65   "," 377   "," 87   "," 365   "," 104   "," 278   "," 82   "," 246   "," 52   "," 166   "," 74   "," 130   "," 41   "," 95   "," 25   "," 56   "," 41   "," 108   "," 51   "
2012,"ZACAPA","H:66","Otitis media supurativa y la no especificada"," 4,070   "," 5   "," 2   "," 18   "," 6   "," 97   "," 118   "," 413   "," 407   "," 382   "," 385   "," 248   "," 206   "," 188   "," 101   "," 190   "," 80   "," 165   "," 82   "," 132   "," 53   "," 149   "," 59   "," 77   "," 63   "," 65   "," 31   "," 62   "," 23   "," 42   "," 16   "," 46   "," 28   "," 24   "," 21   "," 35   "," 51   "
2012,"ZACAPA","B:49","Micosis, no especificada"," 4,060   "," 4   "," 2   "," 6   "," 7   "," 91   "," 86   "," 236   "," 213   "," 219   "," 190   "," 213   "," 132   "," 277   "," 131   "," 263   "," 132   "," 284   "," 119   "," 175   "," 95   "," 170   "," 81   "," 139   "," 69   "," 128   "," 55   "," 105   "," 48   "," 87   "," 39   "," 49   "," 36   "," 54   "," 23   "," 56   "," 46   "
2012,"ZACAPA","A:04","Otras infecciones intestinales bacterianas"," 4,028   "," 3   "," 7   "," 10   "," 16   "," 264   "," 235   "," 812   "," 892   "," 231   "," 286   "," 126   "," 122   "," 86   "," 42   "," 196   "," 44   "," 85   "," 39   "," 66   "," 32   "," 67   "," 32   "," 43   "," 10   "," 59   "," 16   "," 33   "," 18   "," 29   "," 9   "," 30   "," 13   "," 13   "," 7   "," 31   "," 24   "
2012,"ZACAPA","D:64","Otras anemias"," 4,000   "," 1   "," -     "," 2   "," 1   "," 23   "," 29   "," 152   "," 151   "," 296   "," 200   "," 342   "," 187   "," 372   "," 80   "," 378   "," 41   "," 315   "," 42   "," 203   "," 53   "," 209   "," 40   "," 134   "," 22   "," 121   "," 26   "," 102   "," 32   "," 88   "," 20   "," 61   "," 34   "," 40   "," 16   "," 117   "," 70   "
2012,"ZACAPA","I:10","Hipertensión esencial (primaria)"," 3,979   "," -     "," -     "," -     "," 1   "," 1   "," -     "," 1   "," 1   "," 1   "," 1   "," 1   "," -     "," 38   "," 6   "," 48   "," 17   "," 49   "," 23   "," 108   "," 29   "," 178   "," 40   "," 249   "," 72   "," 390   "," 78   "," 340   "," 121   "," 355   "," 106   "," 346   "," 134   "," 301   "," 128   "," 502   "," 314   "
2012,"ZACAPA","T:78","Efectos adversos, no clasificados en otra parte"," 3,903   "," 1   "," 4   "," 6   "," 2   "," 91   "," 84   "," 290   "," 344   "," 241   "," 247   "," 185   "," 180   "," 229   "," 104   "," 230   "," 87   "," 203   "," 69   "," 189   "," 63   "," 171   "," 58   "," 118   "," 48   "," 117   "," 43   "," 84   "," 34   "," 72   "," 34   "," 67   "," 39   "," 41   "," 22   "," 66   "," 40   "
2012,"ZACAPA","K:02","Caries dental"," 3,575   "," -     "," -     "," 2   "," -     "," -     "," 1   "," 15   "," 18   "," 45   "," 67   "," 95   "," 100   "," 143   "," 105   "," 137   "," 110   "," 1,461   "," 114   "," 142   "," 53   "," 162   "," 93   "," 104   "," 86   "," 88   "," 63   "," 62   "," 69   "," 41   "," 49   "," 27   "," 23   "," 22   "," 21   "," 27   "," 30   "
2012,"ZACAPA","L:01","Impétigo"," 3,325   "," 11   "," 10   "," 17   "," 20   "," 169   "," 156   "," 552   "," 604   "," 337   "," 346   "," 201   "," 133   "," 107   "," 49   "," 82   "," 37   "," 61   "," 34   "," 49   "," 27   "," 60   "," 28   "," 35   "," 26   "," 24   "," 24   "," 22   "," 7   "," 17   "," 9   "," 9   "," 12   "," 5   "," 4   "," 24   "," 17   "
2012,"ZACAPA","H:10","Conjuntivitis"," 3,121   "," 23   "," 11   "," 20   "," 21   "," 115   "," 130   "," 306   "," 276   "," 195   "," 204   "," 132   "," 105   "," 126   "," 66   "," 115   "," 65   "," 102   "," 65   "," 87   "," 58   "," 114   "," 51   "," 64   "," 53   "," 80   "," 34   "," 58   "," 40   "," 52   "," 31   "," 43   "," 42   "," 37   "," 26   "," 94   "," 80   "
2012,"ZACAPA","J:06","Infecciones agudas de las vías respiratorias superiores, de sitios múltiples o no especificados"," 2,644   "," 2   "," 1   "," 4   "," 9   "," 117   "," 149   "," 401   "," 396   "," 268   "," 249   "," 158   "," 116   "," 91   "," 38   "," 92   "," 31   "," 79   "," 30   "," 66   "," 16   "," 53   "," 15   "," 37   "," 16   "," 36   "," 14   "," 24   "," 3   "," 33   "," 4   "," 19   "," 12   "," 18   "," 4   "," 19   "," 24   "
2012,"ZACAPA","J:22","Infección aguda no especificada de las vías respiratorias inferiores"," 2,543   "," 5   "," 7   "," 20   "," 30   "," 142   "," 133   "," 404   "," 387   "," 215   "," 215   "," 92   "," 92   "," 55   "," 30   "," 89   "," 30   "," 79   "," 28   "," 66   "," 17   "," 62   "," 19   "," 35   "," 17   "," 55   "," 16   "," 41   "," 18   "," 19   "," 7   "," 19   "," 8   "," 16   "," 7   "," 46   "," 22   "
2012,"ZACAPA","M:79","Otros trastornos de los tejidos blandos, no clasificados en otra parte"," 2,466   "," -     "," -     "," -     "," 1   "," 1   "," 1   "," 10   "," 14   "," 27   "," 18   "," 44   "," 38   "," 134   "," 49   "," 164   "," 56   "," 160   "," 51   "," 188   "," 59   "," 209   "," 64   "," 191   "," 61   "," 143   "," 61   "," 131   "," 67   "," 107   "," 39   "," 83   "," 38   "," 36   "," 32   "," 93   "," 96   "
